64.375,67.625,67.125,61.5,66.875,68.75,65.125,67.125.1,59.625,62.75,55.5,66.5,64.25,68.5,60.375,67.5,37.75,63.125,59.75,62.125,67.25,41.25,54.625,58.125,65.125.1,64.25.1,61.25,62.75.1,66.875.1,47.375,57.0,67.75,65.125.2,66.875.2,64.0,62.0,64.375.1,60.75,60.75.1,62.375,64.5,66.0,62.0.1,64.875,55.875,67.75.1,63.0,60.125,60.25,62.25,42.25,48.25,65.125.3,63.5,55.75,60.5,51.57142857142857,60.25.1,63.875,59.875,64.625,64.0.1,52.5,66.25,68.25,68.875,66.375,64.5.1,67.875,67.25.1,63.125.1,66.25.1,64.625.1,59.125,68.25.1,52.25,58.125.1,61.25.1,66.125,69.375,69.75,63.5.1,64.25.2,68.0,56.875,64.375.2,65.25,65.75,61.25.2,63.625,67.0,55.25,66.875.3,65.375,65.125.4,57.625,69.125,66.5.1,62.0.2,67.375,60.125.1,65.5,63.75,66.25.2,65.25.1,0.0,0.0.1,66.875.4,63.625.1,55.75.1,67.375.1,65.75.1,63.125.2,66.0.1,68.625,61.5.1,67.125.2,69.25,65.375.1,68.375,61.375,53.75,65.25.2,69.375.1,62.125.1,50.125,61.75,66.875.5,67.125.3,58.5,66.125.1,66.375.1,65.75.2,61.75.1,67.25.2,65.0,66.375.2,63.875.1,67.875.1,63.625.2,57.625.1,64.625.2,59.75.1,63.5.2,58.125.2,66.75,66.25.3,60.625,63.75.1,69.5,61.25.3,53.125,61.375.1,63.125.3,63.0.1,63.375,54.75,65.125.5,64.0.2,67.375.2,67.125.4,68.25.2,67.625.1,69.375.2,65.5.1,55.0,70.0,68.25.3,62.0.3,64.5.2,58.375,64.5.3,63.625.3,63.75.2,53.625,69.875,64.75,62.375.1,64.75.1,52.125,61.625,63.0.2,67.14285714285714,67.625.2,63.875.2,63.125.4,63.375.1,64.125,66.875.6,69.875.1,67.75.2,62.0.4,66.75.1,57.625.2,52.625,69.0,43.5,45.625,65.5.2,64.5.4,66.42857142857143,66.875.7,59.375,69.0.1,59.25,69.0.2,61.875
62.66666666666666,68.55555555555556,65.44444444444444,62.44444444444444,64.44444444444444,68.1111111111111,65.0,65.0,57.44444444444444,63.33333333333334,58.77777777777778,58.44444444444444,66.44444444444444,65.44444444444444,56.11111111111112,65.44444444444444,39.0,63.77777777777778,63.11111111111112,66.1111111111111,65.77777777777777,56.77777777777778,50.77777777777778,56.22222222222222,66.8888888888889,54.44444444444444,67.8888888888889,61.55555555555557,67.55555555555556,46.77777777777778,67.77777777777777,67.8888888888889,68.0,67.44444444444444,66.44444444444444,67.22222222222223,63.0,64.33333333333333,64.0,61.88888888888889,66.77777777777777,64.55555555555556,64.44444444444444,64.33333333333333,66.44444444444444,64.1111111111111,58.88888888888889,65.22222222222223,60.33333333333334,63.11111111111112,52.33333333333334,52.11111111111112,68.0,56.0,60.88888888888889,60.22222222222222,44.44444444444444,61.22222222222222,62.33333333333334,57.77777777777778,62.11111111111112,69.44444444444444,34.666666666666664,65.77777777777777,67.1111111111111,67.55555555555556,57.88888888888889,66.77777777777777,65.55555555555556,68.22222222222223,63.33333333333334,62.33333333333334,67.77777777777777,61.88888888888889,67.77777777777777,54.66666666666666,46.11111111111112,61.33333333333334,68.1111111111111,64.8888888888889,66.77777777777777,64.77777777777777,66.0,64.0,59.77777777777778,65.33333333333333,66.8888888888889,65.22222222222223,61.77777777777778,66.44444444444444,65.8888888888889,56.77777777777778,69.44444444444444,67.0,65.77777777777777,57.44444444444444,69.55555555555556,69.1111111111111,59.55555555555557,67.33333333333333,63.11111111111112,62.77777777777778,63.44444444444444,64.22222222222223,65.33333333333333,0.0,0.0,67.33333333333333,57.88888888888889,60.55555555555557,63.55555555555557,68.1111111111111,57.77777777777778,67.77777777777777,65.0,62.77777777777778,68.44444444444444,69.55555555555556,62.55555555555557,66.33333333333333,58.11111111111112,54.66666666666666,67.66666666666667,68.44444444444444,62.0,55.22222222222222,67.22222222222223,67.1111111111111,68.77777777777777,63.0,61.33333333333334,64.66666666666667,55.55555555555557,63.33333333333334,62.33333333333334,68.8888888888889,67.22222222222223,63.55555555555557,68.22222222222223,61.55555555555557,69.0,67.44444444444444,61.33333333333334,62.88888888888889,61.11111111111112,64.22222222222223,68.1111111111111,64.55555555555556,67.77777777777777,67.75,58.44444444444444,49.0,58.66666666666666,58.55555555555557,65.125,64.5,52.55555555555557,68.8888888888889,63.44444444444444,65.22222222222223,65.77777777777777,69.22222222222223,69.22222222222223,69.33333333333333,68.0,50.0,69.1111111111111,66.77777777777777,66.55555555555556,67.33333333333333,55.33333333333334,66.55555555555556,66.55555555555556,65.77777777777777,59.88888888888889,66.8888888888889,67.44444444444444,62.22222222222222,62.22222222222222,52.33333333333334,47.66666666666666,67.1111111111111,64.5,69.1111111111111,63.88888888888889,60.44444444444444,65.77777777777777,63.88888888888889,69.33333333333333,63.0,67.66666666666667,67.33333333333333,66.66666666666667,65.77777777777777,51.66666666666666,69.1111111111111,39.888888888888886,50.66666666666666,69.875,66.66666666666667,58.55555555555557,62.0,61.11111111111112,64.44444444444444,55.88888888888889,68.44444444444444,62.875
64.0,63.75,60.0,59.0,66.5,66.25,64.5,64.25,63.875,65.375,61.375,62.375,64.75,65.25,61.875,67.875,35.25,63.875,35.625,65.0,69.125,49.125,55.625,59.125,67.875,63.125,63.0,64.5,59.0,47.75,61.57142857142857,66.5,68.5,65.0,66.25,51.25,63.875,64.875,65.625,64.625,65.85714285714286,65.875,65.25,64.125,65.75,67.125,61.25,59.25,58.14285714285714,59.625,43.625,50.625,66.125,59.125,62.375,63.625,51.25,62.625,61.5,64.375,60.375,58.75,50.0,67.375,63.375,63.0,65.625,66.625,67.5,69.0,60.625,59.875,66.0,60.5,69.25,54.375,58.875,59.375,60.5,61.0,56.875,66.0,64.5,59.375,60.625,61.125,66.75,63.0,63.625,66.75,61.375,56.875,69.25,64.75,65.75,58.375,69.75,67.25,63.125,65.25,59.5,61.5,65.125,63.875,67.375,0.0,0.0,69.625,69.75,54.875,65.25,67.5,62.625,66.375,65.75,61.75,64.0,66.0,64.75,68.5,61.5,50.875,64.75,68.0,63.125,56.5,52.125,66.0,67.0,60.25,60.75,63.0,62.125,61.625,65.375,64.125,65.625,64.125,68.375,65.25,57.125,68.125,60.875,58.125,59.75,68.0,67.25,61.875,64.375,69.0,59.625,57.75,59.5,64.125,62.5,64.25,54.125,65.625,55.83333333333334,65.5,66.375,64.875,67.0,69.5,67.625,54.875,70.0,64.0,67.375,65.25,58.125,64.625,67.375,66.75,56.0,68.75,65.625,61.0,63.5,56.125,61.375,64.125,66.0,68.625,67.25,64.0,66.875,65.0,65.5,54.875,68.75,67.375,65.75,56.25,49.375,67.25,38.25,44.125,69.0,56.5,59.25,68.125,62.5,65.625,61.375,69.85714285714286,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.33333333333334,69.0,67.66666666666667,61.66666666666666,67.33333333333333,69.0,60.66666666666666,67.33333333333333,63.0,63.33333333333334,63.66666666666666,66.33333333333333,62.66666666666666,65.33333333333333,57.66666666666666,68.33333333333333,48.0,65.0,41.333333333333336,67.0,65.0,52.66666666666666,49.0,63.66666666666666,69.0,66.0,68.0,63.33333333333334,65.33333333333333,54.33333333333334,59.0,67.33333333333333,66.33333333333333,65.66666666666667,65.0,57.66666666666666,70.0,67.0,60.0,63.33333333333334,57.66666666666666,63.0,69.0,65.66666666666667,70.0,66.66666666666667,64.66666666666667,61.33333333333334,54.5,64.33333333333333,52.0,49.0,66.0,53.66666666666666,59.33333333333334,61.33333333333334,52.33333333333334,65.0,63.0,52.33333333333334,53.0,58.33333333333334,32.0,61.66666666666666,66.33333333333333,65.66666666666667,67.66666666666667,69.66666666666667,68.0,65.66666666666667,65.0,55.0,68.0,64.33333333333333,68.66666666666667,48.66666666666666,46.0,66.66666666666667,70.0,69.33333333333333,70.0,60.66666666666666,49.33333333333334,68.33333333333333,63.66666666666666,63.66666666666666,69.0,63.33333333333334,66.0,67.0,56.66666666666666,63.0,69.33333333333333,60.66666666666666,68.33333333333333,55.0,70.0,69.0,60.0,68.33333333333333,61.33333333333334,57.66666666666666,63.66666666666666,66.66666666666667,67.33333333333333,0.0,0.0,70.0,70.0,56.66666666666666,69.33333333333333,69.0,52.66666666666666,68.33333333333333,66.33333333333333,55.66666666666666,68.33333333333333,68.0,68.0,67.66666666666667,58.0,33.333333333333336,68.33333333333333,69.66666666666667,53.33333333333334,47.33333333333334,42.0,67.0,69.66666666666667,63.33333333333334,62.33333333333334,59.0,68.33333333333333,64.33333333333333,62.33333333333334,67.66666666666667,63.66666666666666,59.0,66.66666666666667,66.33333333333333,68.33333333333333,66.66666666666667,59.33333333333334,58.0,59.33333333333334,62.0,61.66666666666666,64.0,60.0,68.0,64.33333333333333,57.0,53.66666666666666,65.0,64.33333333333333,66.33333333333333,55.0,69.66666666666667,52.0,61.66666666666666,60.66666666666666,69.66666666666667,69.0,67.66666666666667,67.0,66.66666666666667,70.0,70.0,62.0,70.0,58.0,59.0,63.33333333333334,59.33333333333334,63.0,69.0,61.33333333333334,65.0,61.0,43.66666666666666,66.0,64.66666666666667,60.0,68.33333333333333,63.33333333333334,63.33333333333334,66.0,58.66666666666666,69.33333333333333,54.33333333333334,65.66666666666667,65.66666666666667,66.33333333333333,62.66666666666666,54.66666666666666,70.0,37.0,42.0,70.0,68.33333333333333,57.33333333333334,66.0,54.66666666666666,64.66666666666667,57.66666666666666,69.0,57.33333333333334
66.5,63.875,67.875,62.375,64.375,67.75,65.125,64.875,56.25,63.0,58.625,69.0,64.625,60.375,56.85714285714285,64.5,37.0,66.625,48.875,65.125,65.875,51.625,51.75,54.125,67.75,62.875,64.375,63.0,69.625,48.5,62.625,66.625,63.625,65.25,66.14285714285714,48.875,65.875,65.125,66.375,62.875,65.5,65.5,69.75,57.75,62.75,63.875,60.625,57.875,63.625,58.875,50.75,55.25,60.375,54.0,64.125,62.5,56.71428571428572,62.0,55.875,57.125,55.0,65.625,37.875,66.375,62.75,67.5,69.5,66.0,65.625,68.125,59.5,53.125,67.0,54.25,68.875,55.5,56.25,61.25,70.0,68.625,67.25,61.875,58.375,66.0,57.75,65.125,63.0,63.25,61.75,65.125,65.75,59.0,66.57142857142857,66.375,66.125,52.875,69.375,69.625,59.75,67.25,59.375,61.25,58.75,60.875,66.125,0.0,0.0,68.0,70.0,55.75,62.875,67.5,54.875,66.125,64.25,62.875,65.875,66.0,61.5,55.5,57.875,46.75,62.0,65.5,61.75,52.625,31.75,63.875,68.5,59.5,61.0,64.5,70.0,58.875,66.75,63.5,60.25,63.875,68.125,57.875,65.875,57.75,62.375,62.5,63.125,69.625,63.625,60.375,64.625,68.0,56.375,50.5,63.5,62.75,65.25,60.25,51.75,68.375,56.5,66.0,67.125,67.625,67.75,69.125,64.25,39.5,70.0,61.75,68.0,68.5,53.375,69.875,58.0,68.625,56.25,68.125,66.75,64.375,61.875,56.5,51.75,63.25,67.125,68.625,65.0,57.875,65.0,63.5,67.5,57.5,67.5,65.375,66.625,57.375,52.0,68.0,35.25,41.25,69.375,59.5,44.625,64.25,62.625,65.5,51.0,69.375,61.25
63.625,67.25,63.25,60.5,57.375,65.5,64.625,65.5,60.375,66.625,53.0,68.375,63.375,59.375,63.25,66.625,37.0,62.125,42.0,66.375,66.125,52.75,51.75,54.875,65.875,61.375,56.375,64.0,65.25,50.0,61.75,67.5,63.625,63.0,66.625,53.25,62.75,65.75,60.25,60.75,64.375,64.875,68.125,64.0,63.0,66.0,61.75,58.25,57.375,62.375,50.0,46.375,66.375,55.375,61.75,57.75,59.5,63.5,55.75,62.25,61.75,59.625,36.5,64.875,64.375,66.875,64.25,68.25,64.0,64.375,63.5,61.75,62.125,58.125,69.125,52.375,56.75,60.375,62.75,64.75,69.625,63.75,65.5,65.875,53.75,61.75,65.375,63.625,63.0,68.25,68.0,53.25,66.875,63.5,67.0,60.875,69.5,68.75,54.25,67.375,58.125,65.0,60.5,66.5,66.5,0.0,0.0,69.625,69.375,54.625,65.75,63.25,60.25,56.25,61.125,62.25,59.5,63.125,67.125,64.875,57.125,42.25,68.875,69.0,52.25,55.75,43.0,62.125,65.625,64.5,63.5,64.125,67.75,63.28571428571429,68.25,64.0,62.25,59.875,69.125,63.125,62.875,60.0,58.125,52.125,62.875,66.5,66.375,62.125,63.125,67.85714285714286,57.375,56.625,59.875,66.625,62.125,59.0,52.125,64.25,54.125,66.25,64.375,66.625,65.875,70.0,65.0,49.125,70.0,68.5,67.125,65.0,55.875,63.625,56.625,65.25,60.5,67.875,69.625,64.5,62.375,57.0,46.625,63.0,67.375,63.75,65.125,65.375,65.75,63.125,65.75,47.5,67.875,64.625,64.25,47.0,53.625,67.57142857142857,40.875,52.0,65.875,59.75,64.125,66.125,62.375,67.5,52.0,68.625,59.375
68.75,65.25,63.5,63.0,65.125,68.0,65.125,63.75,62.625,66.75,56.875,65.75,56.25,67.375,56.625,65.25,38.125,65.625,30.375,65.75,66.0,45.375,53.625,55.625,66.625,63.625,66.25,61.25,56.875,50.375,61.125,69.5,65.625,55.875,53.0,44.875,60.125,67.875,60.5,58.75,64.625,66.375,66.0,59.75,67.0,67.125,58.0,54.75,56.875,57.625,45.125,51.125,65.125,59.375,63.875,59.625,45.5,62.625,61.375,51.0,60.875,54.875,47.75,64.875,67.75,59.75,61.375,64.625,64.875,66.25,64.25,63.125,61.375,61.125,69.0,51.375,54.0,63.25,65.125,61.125,61.125,60.625,61.75,65.0,58.25,66.125,65.75,64.375,64.5,61.125,56.375,57.25,67.625,64.0,64.5,56.25,69.0,66.75,58.75,68.125,60.5,60.75,61.625,62.125,54.625,0.0,0.0,67.625,65.125,61.875,63.375,68.375,60.375,60.875,65.75,66.875,63.625,66.5,62.625,68.625,60.0,45.625,70.0,66.875,55.25,55.875,34.5,67.0,66.5,61.375,62.0,63.25,65.125,51.71428571428572,64.0,65.625,62.25,62.875,67.875,63.625,61.5,63.75,64.125,56.875,62.5,66.875,57.125,62.0,65.75,69.71428571428571,59.25,48.5,61.875,65.625,62.0,64.28571428571429,45.375,65.375,58.42857142857143,67.875,66.0,67.875,66.25,69.0,61.75,48.0,69.75,64.875,66.25,67.625,55.75,64.25,62.75,56.125,57.0,68.5,67.125,62.5,55.875,54.875,44.5,65.5,68.14285714285714,67.75,64.0,61.75,61.875,57.375,68.75,51.875,68.25,65.875,67.875,60.875,59.375,68.5,39.375,52.5,68.375,61.25,64.375,66.5,66.25,64.375,48.625,67.625,61.75
63.5,61.5,62.5,58.125,66.625,64.25,64.875,66.5,53.25,60.75,63.125,69.625,62.375,64.875,54.875,67.0,37.875,59.125,44.0,65.375,65.875,46.75,51.75,59.5,67.375,65.625,61.125,60.625,69.375,53.375,60.5,66.875,67.0,65.75,64.625,57.0,67.625,65.125,63.75,64.125,63.75,64.25,63.75,61.25,61.5,67.375,57.625,56.875,61.0,61.125,50.5,47.75,66.5,51.125,64.0,63.75,42.0,61.75,55.75,53.875,52.625,62.875,42.25,65.25,69.125,69.25,65.5,69.125,68.125,65.25,59.625,64.625,62.75,59.75,69.0,51.375,56.75,55.375,60.5,67.875,62.125,59.625,60.5,59.125,54.0,64.625,65.125,65.125,55.875,63.375,57.75,53.125,65.75,63.0,66.25,64.375,69.25,67.0,59.75,65.375,62.0,59.625,55.0,65.5,63.875,0.0,0.0,68.375,61.75,57.25,62.75,62.875,60.25,61.0,64.5,62.875,63.5,68.125,65.0,60.5,51.5,49.125,63.875,67.75,61.125,51.125,42.375,67.625,68.0,53.625,60.375,59.25,60.625,59.85714285714285,65.125,64.25,61.625,63.25,64.375,62.875,66.125,68.0,55.25,59.25,59.375,67.25,61.125,58.85714285714285,64.0,69.5,57.0,47.25,57.375,66.625,63.25,63.25,53.875,67.5,60.71428571428572,67.625,67.0,67.5,67.75,69.75,63.625,57.0,70.0,66.25,66.5,65.125,58.625,68.375,64.5,66.625,57.875,67.5,65.75,61.625,55.75,51.375,42.375,61.75,63.0,69.0,62.5,60.875,58.625,64.125,68.375,60.5,66.625,65.625,61.75,58.25,50.875,68.625,38.375,41.375,69.25,62.625,58.875,61.125,64.25,66.125,50.75,66.25,62.25
